,69,Diphtheria,"Diphtheria is a highly infectious disease caused by bacteria ( Corynebacterium) that can produce toxins that damage human tissue, especially in the nose and throat.",Bull neck,Unfortunately: Diptheria can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Larynx,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,70,Larynx Cancer,"Laryngeal cancer, also known as cancer of the larynx or laryngeal carcinoma, are mostly squamous cell carcinomas, reflecting their origin from the skin of the larynx.
Cancer can develop in any part of the larynx, but the cure rate is affected by the location of the tumour. Most laryngeal cancers originate in the glottis. Supraglottic cancers are less common, and subglottic tumours are least frequent.",Throat Cancer,Unfortunately: Larynx cancer can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Larynx,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,71,Respiratory diphtheria,"An acute infectious upper respiratory tract disease that affects the throat. It is caused by the bacteria Corynebacterium diphtheriae. Symptoms include sore throat and mild fever at first. As the disease progresses, a membranous substance forms in the throat that makes it difficult to breathe and swallow.",Bull neck,Respiratory diphtheria if definitely a curable condition in you. We recommend that you should not use eHeilung to get this condition solved. In this case it would be best to consult one of our chosen experts as a lot of involvement from a doctor will be needed to make sure that cure is established. Please see our explanatory videos to understand more.,Curable,Consult a doctor,"Generally it takes about half the time for a condition to be cured from the time it has started. So the earlier the better. For e.g: if you are suffering from Respiratory diphtheria for 3 years, it may take you 1 yr and 6 months to get better. Having said that you should experiencesigns of bettermentat the mental and physical level in the first 100 days. Individual results will vary. Some constitutions get better faster than others. This depends on your genetic make up. The result will also depend on the accuracy of the inputs given by you to eHeilung or to a doctor so please make sure you are really honest with your inputs. In case you have a confusion regarding any particular input please do consult your existing physician or one of our experts.",3.5/5 in first 3 years. Individual results may vary.,Respiratory,Lower Respiratory,Larynx,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,72,Tracheal tumor,"A Tracheal tumor is a tumor primarily presenting in the trachea. They may be benign or malignant. 80% of all tracheal tumors are malignant. Among these, the most common are the squamous-cell carcinoma and the adenoid cystic carcinoma.",Tracheal neoplasms,Unfortunately: Tracheal tumor can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Trachea,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,72,Tracheal tumor,"A Tracheal tumor is a tumor primarily presenting in the trachea. They may be benign or malignant. 80% of all tracheal tumors are malignant. Among these, the most common are the squamous-cell carcinoma and the adenoid cystic carcinoma.",Tumor of windpipe,Unfortunately: Tracheal tumor can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Trachea,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,73,Bronchiectasis,Bronchiectasis is a lung problem in which the breathing tubes (airways) in the,Persistent cough and excess sputum,Unfortunately: Bronchiectasis can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Bronchus,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,76,Emphysema,Emphysema is a long-term (chronic),COPD,Unfortunately: Emphysema can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,76,Emphysema,Emphysema is a long-term (chronic),Respiratory disease,Unfortunately: Emphysema can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,76,Emphysema,Emphysema is a long-term (chronic),Respiratory disorder,Unfortunately: Emphysema can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,77,Pneumonia,"Pneumonia is inflammation or swelling in the lungs in which the air sacs fill with pus and other fluids, making it difficult for oxygen to reach the blood. Pneumonia can be typical or atypical. Typical pneumonia is most commonly caused by Streptococcus pneumoniae, also known as the pneumococcal pneumonia. Atypical pneumonia can be caused by viruses, fungi, bacteria, or chemicals (such as when stomach contents are inhaled into the lungs).",Pneumonitis,"Your Pneumonia can be treated through eHeilung alone. There will be no side-effects of our treatment. Its completely harmless if taken as advised by eHeilung. Apart from the your Pneumonia getting better, you will also see positive changes at the level of you Mind, Energy, Sleep, Sexual desire, Appetite, etc. Once the suggested remedy is taken your general condition will get better first as your self repair mechanism will start working more efficiently and then later on the particular symptoms of disease will get better. The process will start from the centre (most important) to the periphery (least important). Please see our explanatory videos to understand more.",Curable,Get Remedy,"Generally it takes about half the time for a condition to be cured from the time it has started. So the earlier the better. For e.g: if you are suffering from Pneumonia for 3 years, it may take you 1 yr and 6 months to get better. Having said that you should experiencesigns of bettermentat the mental and physical level in the first 100 days. Individual results will vary. Some constitutions get better faster than others. This depends on your genetic make up. The result will also depend on the accuracy of the inputs given by you to eHeilung or to a doctor so please make sure you are really honest with your inputs. In case you have a confusion regarding any particular input please do consult your existing physician or one of our experts.",4/5 in first 3 years. Individual results may vary.,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,77,Pneumonia,"Pneumonia is inflammation or swelling in the lungs in which the air sacs fill with pus and other fluids, making it difficult for oxygen to reach the blood. Pneumonia can be typical or atypical. Typical pneumonia is most commonly caused by Streptococcus pneumoniae, also known as the pneumococcal pneumonia. Atypical pneumonia can be caused by viruses, fungi, bacteria, or chemicals (such as when stomach contents are inhaled into the lungs).",Bronchopneumonia,"Your Pneumonia can be treated through eHeilung alone. There will be no side-effects of our treatment. Its completely harmless if taken as advised by eHeilung. Apart from the your Pneumonia getting better, you will also see positive changes at the level of you Mind, Energy, Sleep, Sexual desire, Appetite, etc. Once the suggested remedy is taken your general condition will get better first as your self repair mechanism will start working more efficiently and then later on the particular symptoms of disease will get better. The process will start from the centre (most important) to the periphery (least important). Please see our explanatory videos to understand more.",Curable,Get Remedy,"Generally it takes about half the time for a condition to be cured from the time it has started. So the earlier the better. For e.g: if you are suffering from Pneumonia for 3 years, it may take you 1 yr and 6 months to get better. Having said that you should experiencesigns of bettermentat the mental and physical level in the first 100 days. Individual results will vary. Some constitutions get better faster than others. This depends on your genetic make up. The result will also depend on the accuracy of the inputs given by you to eHeilung or to a doctor so please make sure you are really honest with your inputs. In case you have a confusion regarding any particular input please do consult your existing physician or one of our experts.",4/5 in first 3 years. Individual results may vary.,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,78,Pulmonary Tuberculosis,Pulmonary tuberculosis (TB) is a contagious bacterial infection that involves the lungs. It may spread to other organs.Pulmonary tuberculosis (TB) is caused by the bacterium Mycobacterium tuberculosis (M. tuberculosis). TB is contagious.,TB,Unfortunately: Pulmonary tuberculosis can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,79,Emphysema,Emphysema is a long-term (chronic),COPD,Unfortunately: Emphysema can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,79,Emphysema,Emphysema is a long-term (chronic),Respiratory disease,Unfortunately: Emphysema can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,79,Emphysema,Emphysema is a long-term (chronic),Respiratory disorder,Unfortunately: Emphysema can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,80,Pulmonary edema,Pulmonary edema is typically caused by filling of alveoli in the lungs by fluid leaking out of the blood.Pulmonary edema may be caused by a number of cardiac or non-cardiac conditions.Breathing difficulty is the main manifestation of pulmonary edema.,Fluid in the lung,Pulmonary edema if definitely a curable condition in you. We recommend that you should not use eHeilung to get this condition solved. In this case it would be best to consult one of our chosen experts as a lot of involvement from a doctor will be needed to make sure that cure is established. Please see our explanatory videos to understand more.,Curable,Consult a doctor,"Generally it takes about half the time for a condition to be cured from the time it has started. So the earlier the better. For e.g: if you are suffering from Pulmonary edema for 3 years, it may take you 1 yr and 6 months to get better. Having said that you should experiencesigns of bettermentat the mental and physical level in the first 100 days. Individual results will vary. Some constitutions get better faster than others. This depends on your genetic make up. The result will also depend on the accuracy of the inputs given by you to eHeilung or to a doctor so please make sure you are really honest with your inputs. In case you have a confusion regarding any particular input please do consult your existing physician or one of our experts.",3.5/5 in first 3 years. Individual results may vary.,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,81,Acute respiratory distress syndrome (ARDS),"Acute respiratory distress syndrome (ARDS) is a type of severe, acute lung dysfunction affecting all or most of both",ARDS,Acute respiratory distress syndrome if definitely a curable condition in you. We recommend that you should not use eHeilung to get this condition solved. In this case it would be best to consult one of our chosen experts as a lot of involvement from a doctor will be needed to make sure that cure is established. Please see our explanatory videos to understand more.,Curable,Consult a doctor,"Generally it takes about half the time for a condition to be cured from the time it has started. So the earlier the better. For e.g: if you are suffering from Acute respiratory distress syndrome for 3 years, it may take you 1 yr and 6 months to get better. Having said that you should experiencesigns of bettermentat the mental and physical level in the first 100 days. Individual results will vary. Some constitutions get better faster than others. This depends on your genetic make up. The result will also depend on the accuracy of the inputs given by you to eHeilung or to a doctor so please make sure you are really honest with your inputs. In case you have a confusion regarding any particular input please do consult your existing physician or one of our experts.",3.5/5 in first 3 years. Individual results may vary.,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,82,Pneumoconiosis,"Inflammation and irritation caused by deposition of dust or other particulate matter in the lungs. Pneumoconiosis usually occurs in workers in certain occupations and in people who live in areas that have a great deal of particulate matter in the air. Types of pneumoconiosis range from nearly harmless forms to destructive or fatal conditions, such as asbestosis and silicosis.",Coal miners disease,Unfortunately: Pneumoconiosis can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,82,Pneumoconiosis,"Inflammation and irritation caused by deposition of dust or other particulate matter in the lungs. Pneumoconiosis usually occurs in workers in certain occupations and in people who live in areas that have a great deal of particulate matter in the air. Types of pneumoconiosis range from nearly harmless forms to destructive or fatal conditions, such as asbestosis and silicosis.",Black lung disease,Unfortunately: Pneumoconiosis can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,82,Pneumoconiosis,"Inflammation and irritation caused by deposition of dust or other particulate matter in the lungs. Pneumoconiosis usually occurs in workers in certain occupations and in people who live in areas that have a great deal of particulate matter in the air. Types of pneumoconiosis range from nearly harmless forms to destructive or fatal conditions, such as asbestosis and silicosis.",Anthrosilicosis,Unfortunately: Pneumoconiosis can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,83,Interstitial lung disease (ILD),"Interstitial lung disease is a general category that includes many different lung conditions. All interstitial lung diseases affect the interstitium, a part of the lungs' anatomic structure.",Diffuse parenchymal lung disease (DPDL),Unfortunately: Interstitial lung disease can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,83,Interstitial lung disease (ILD),"Interstitial lung disease is a general category that includes many different lung conditions. All interstitial lung diseases affect the interstitium, a part of the lungs' anatomic structure.",ILD,Unfortunately: Interstitial lung disease can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Endoderm,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,84,Cystic fibrosis,Cystic fibrosisis a genetic disease that causes,Mucoviscidosis,Unfortunately: Cystic fibrosis can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Genetic Mutations,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,84,Cystic fibrosis,Cystic fibrosisis a genetic disease that causes,CF,Unfortunately: Cystic fibrosis can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Genetic Mutations,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,84,Cystic fibrosis,Cystic fibrosisis a genetic disease that causes,65 roses,Unfortunately: Cystic fibrosis can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Genetic Mutations,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,85,Lung cancer,"Lung cancer, also known as lung carcinoma, is a malignant lung tumor characterized by uncontrolled cell growth in tissues of the lung.The most common symptoms are coughing (including coughing up blood), weight loss, shortness of breath, and chest pains",Bronchogenic carcinoma,Unfortunately: Lung cancer can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Genetic Mutations,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,85,Lung cancer,"Lung cancer, also known as lung carcinoma, is a malignant lung tumor characterized by uncontrolled cell growth in tissues of the lung.The most common symptoms are coughing (including coughing up blood), weight loss, shortness of breath, and chest pains",Lung Cancer,Unfortunately: Lung cancer can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Genetic Mutations,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,85,Lung cancer,"Lung cancer, also known as lung carcinoma, is a malignant lung tumor characterized by uncontrolled cell growth in tissues of the lung.The most common symptoms are coughing (including coughing up blood), weight loss, shortness of breath, and chest pains",Ca Lung,Unfortunately: Lung cancer can not be cured with eHeilung as your disease condition has crossed the biological divide (video). In this case only palliation (video) of the symptoms of disease may be possible.,Incurable,Consult a doctor,You may expect minor improvement in the symptoms of disease in the first 3 months. A cure can not be established as per the medical knowledge till date. A long term strategy of medication and supervision from our recommended expert homeopath may be beneficial. Please talk to one of our experts today.,,Respiratory,Lower Respiratory,Lungs,Genetic Mutations,"Syphilis or Destruction of an organ or a tissue and its constituent cells due to auto-immunity or necrosis, etc where it can no longer perform its normal physiological function",1
,86,Type II Diabetes Mellitus,"Diabetes mellitus type 2 (also known as type 2 diabetes) is a long term metabolic disorder that is characterized by high blood sugar, insulin resistance, and relative lack of insulin.Common symptoms include increased thirst, frequent urination, and unexplained weight loss. Symptoms may also include increased hunger, feeling tired, and sores that do not heal. Often symptoms come on slowly. The sudden onset of hyperosmolar hyperglycemic state may occur.",High blood sugar,"Your Type II Diabetes Mellitus can be treated through eHeilung alone. There will be no side-effects of our treatment. Its completely harmless if taken as advised by eHeilung. Apart from the your Type II Diabetes Mellitus getting better, you will also see positive changes at the level of you Mind, Energy, Sleep, Sexual desire, Appetite, etc. Once the suggested remedy is taken your general condition will get better first as your self repair mechanism will start working more efficiently and then later on the particular symptoms of disease will get better. The process will start from the centre (most important) to the periphery (least important). Please see our explanatory videos to understand more.",Curable,Get Remedy,"Generally it takes about half the time for a condition to be cured from the time it has started. So the earlier the better. For e.g: if you are suffering from Type II Diabetes Mellitus for 3 years, it may take you 1 yr and 6 months to get better. Having said that you should experiencesigns of bettermentat the mental and physical level in the first 100 days. Individual results will vary. Some constitutions get better faster than others. This depends on your genetic make up. The result will also depend on the accuracy of the inputs given by you to eHeilung or to a doctor so please make sure you are really honest with your inputs. In case you have a confusion regarding any particular input please do consult your existing physician or one of our experts.",4/5 in first 3 years. Individual results may vary.,Gastro-intestinal,Pancreas,Pancreas,Endocrine,"Sycosis or Disturbance or change in the normal physiological structure of a tissue due to excess accumulation, proliferation or shrinking of cells involved.",1
,86,Type II Diabetes Mellitus,"Diabetes mellitus type 2 (also known as type 2 diabetes) is a long term metabolic disorder that is characterized by high blood sugar, insulin resistance, and relative lack of insulin.Common symptoms include increased thirst, frequent urination, and unexplained weight loss. Symptoms may also include increased hunger, feeling tired, and sores that do not heal. Often symptoms come on slowly. The sudden onset of hyperosmolar hyperglycemic state may occur.",Non insulin-dependent diabetes mellitus (NIDDM),"Your Type II Diabetes Mellitus can be treated through eHeilung alone. There will be no side-effects of our treatment. Its completely harmless if taken as advised by eHeilung. Apart from the your Type II Diabetes Mellitus getting better, you will also see positive changes at the level of you Mind, Energy, Sleep, Sexual desire, Appetite, etc. Once the suggested remedy is taken your general condition will get better first as your self repair mechanism will start working more efficiently and then later on the particular symptoms of disease will get better. The process will start from the centre (most important) to the periphery (least important). Please see our explanatory videos to understand more.",Curable,Get Remedy,"Generally it takes about half the time for a condition to be cured from the time it has started. So the earlier the better. For e.g: if you are suffering from Type II Diabetes Mellitus for 3 years, it may take you 1 yr and 6 months to get better. Having said that you should experiencesigns of bettermentat the mental and physical level in the first 100 days. Individual results will vary. Some constitutions get better faster than others. This depends on your genetic make up. The result will also depend on the accuracy of the inputs given by you to eHeilung or to a doctor so please make sure you are really honest with your inputs. In case you have a confusion regarding any particular input please do consult your existing physician or one of our experts.",4/5 in first 3 years. Individual results may vary.,Gastro-intestinal,Pancreas,Pancreas,Endocrine,"Sycosis or Disturbance or change in the normal physiological structure of a tissue due to excess accumulation, proliferation or shrinking of cells involved.",1
,86,Type II Diabetes Mellitus,"Diabetes mellitus type 2 (also known as type 2 diabetes) is a long term metabolic disorder that is characterized by high blood sugar, insulin resistance, and relative lack of insulin.Common symptoms include increased thirst, frequent urination, and unexplained weight loss. Symptoms may also include increased hunger, feeling tired, and sores that do not heal. Often symptoms come on slowly. The sudden onset of hyperosmolar hyperglycemic state may occur.",Adult-onset diabetes,"Your Type II Diabetes Mellitus can be treated through eHeilung alone. There will be no side-effects of our treatment. Its completely harmless if taken as advised by eHeilung. Apart from the your Type II Diabetes Mellitus getting better, you will also see positive changes at the level of you Mind, Energy, Sleep, Sexual desire, Appetite, etc. Once the suggested remedy is taken your general condition will get better first as your self repair mechanism will start working more efficiently and then later on the particular symptoms of disease will get better. The process will start from the centre (most important) to the periphery (least important). Please see our explanatory videos to understand more.",Curable,Get Remedy,"Generally it takes about half the time for a condition to be cured from the time it has started. So the earlier the better. For e.g: if you are suffering from Type II Diabetes Mellitus for 3 years, it may take you 1 yr and 6 months to get better. Having said that you should experiencesigns of bettermentat the mental and physical level in the first 100 days. Individual results will vary. Some constitutions get better faster than others. This depends on your genetic make up. The result will also depend on the accuracy of the inputs given by you to eHeilung or to a doctor so please make sure you are really honest with your inputs. In case you have a confusion regarding any particular input please do consult your existing physician or one of our experts.",4/5 in first 3 years. Individual results may vary.,Gastro-intestinal,Pancreas,Pancreas,Endocrine,"Sycosis or Disturbance or change in the normal physiological structure of a tissue due to excess accumulation, proliferation or shrinking of cells involved.",1
